sample_id,label,pred,confidence,E_drift,drift_type,severity,struct_drift,w_1,w_2,w_3,w_4
438,5,5,0.9999921321868896,3.232535891584121e-05,normal,0.0,0.0,0.03328102082014084,0.9181576371192932,0.025393357500433922,0.023168018087744713
439,5,5,0.9999915361404419,3.404547169338912e-05,normal,0.0,0.0,0.3456459939479828,0.5960507392883301,0.0025354111567139626,0.055767882615327835
440,5,5,0.9999836683273315,6.409494380932301e-05,normal,0.0,0.0,0.06851572543382645,0.9013628363609314,0.014039888046681881,0.01608155108988285
441,5,5,0.9998968839645386,0.00031297458917833865,normal,0.0,0.0,0.9386448264122009,0.05585017055273056,0.003256057156249881,0.0022489381954073906
442,5,5,0.9999868869781494,5.194181721890345e-05,normal,0.0,0.0,0.37136176228523254,0.41207951307296753,0.19748032093048096,0.019078414887189865
443,5,5,0.9999520778656006,0.0001605229190317914,normal,0.0,0.0,0.9857410788536072,0.008993095718324184,0.0032451122533529997,0.0020207588095217943
444,5,5,0.9999487400054932,0.0001650444755796343,normal,0.0,0.0,0.9259740114212036,0.06172464042901993,0.001765520661137998,0.01053578406572342
445,5,5,0.9999693632125854,0.0001095519692171365,normal,0.0,0.0,0.09280967712402344,0.8459275960922241,0.03684237226843834,0.024420371279120445
446,5,5,0.9999877214431763,4.7778754378668964e-05,normal,0.0,0.0,0.08440428227186203,0.8845205903053284,0.006078585051000118,0.02499649114906788
447,5,5,0.9999895095825195,4.2741936340462416e-05,normal,0.0,0.0,0.06292915344238281,0.8004418611526489,0.0681919977068901,0.06843692809343338
448,5,5,0.999969482421875,0.00010250515333609655,normal,0.0,0.0,0.7875844836235046,0.2013433426618576,0.009555896744132042,0.001516264397650957
449,5,5,0.999991774559021,3.369675323483534e-05,normal,0.0,0.0,0.011047767475247383,0.9773426055908203,0.0057713864371180534,0.005838265176862478
450,5,5,0.9948935508728027,0.008940803818404675,normal,0.0,0.0,0.22966785728931427,0.7657073140144348,0.004224182106554508,0.00040070313843898475
451,5,5,0.999993085861206,2.9053337129880674e-05,normal,0.0,0.0,0.42404845356941223,0.4861629903316498,0.025243759155273438,0.06454490125179291
452,5,5,0.9999843835830688,5.7574357924750075e-05,normal,0.0,0.0,0.5575684905052185,0.3774733245372772,0.03638733923435211,0.028570881113409996
453,5,5,0.9999282360076904,0.00023917989165056497,normal,0.0,0.0,0.032184019684791565,0.9509586095809937,0.009813484735786915,0.007043946068733931
454,5,5,0.9999902248382568,4.010323027614504e-05,normal,0.0,0.0,0.11442176252603531,0.7393956184387207,0.034154415130615234,0.11202824115753174
455,5,5,0.9999916553497314,3.407476106076501e-05,normal,0.0,0.0,0.033720724284648895,0.8305712342262268,0.1037302166223526,0.031977809965610504
456,5,5,0.9999808073043823,7.508402632083744e-05,normal,0.0,0.0,0.007493371143937111,0.9720743894577026,0.011776036582887173,0.00865625124424696
457,5,5,0.9999892711639404,4.2569899960653856e-05,normal,0.0,0.0,0.23617792129516602,0.5307338237762451,0.09930719435214996,0.1337810605764389
458,5,5,0.9992546439170837,0.0019322275184094906,normal,0.0,0.0,0.8384969830513,0.05746966227889061,0.026593264192342758,0.07744002342224121
459,5,5,0.9998825788497925,0.0003510676615405828,normal,0.0,0.0,0.6526160836219788,0.20856155455112457,0.11063122004270554,0.02819109335541725
460,5,5,0.9999927282333374,2.9663728128070943e-05,normal,0.0,0.0,0.167455792427063,0.8145845532417297,0.013055073097348213,0.004904603585600853
461,5,5,0.9995438456535339,0.001312347943894565,normal,0.0,0.0,0.1752343773841858,0.7530567646026611,0.042919255793094635,0.02878963202238083
462,5,5,0.999985933303833,5.5421893193852156e-05,normal,0.0,0.0,0.11879880726337433,0.8391515612602234,0.029812483116984367,0.012237121351063251
463,5,5,0.9999548196792603,0.00015608948888257146,normal,0.0,0.0,0.08258988708257675,0.7164055109024048,0.13467276096343994,0.06633179634809494
464,5,5,0.9999829530715942,6.440048309741542e-05,normal,0.0,0.0,0.19795012474060059,0.6268765926361084,0.02259238064289093,0.15258090198040009
465,5,5,0.9999474287033081,0.00018041605653706938,normal,0.0,0.0,0.013672437518835068,0.9749640226364136,0.0029728366062045097,0.008390716277062893
466,5,5,0.9999923706054688,3.144737638649531e-05,normal,0.0,0.0,0.02017918974161148,0.9119214415550232,0.020598219707608223,0.04730117693543434
467,5,5,0.9999608993530273,0.0001305029436480254,normal,0.0,0.0,0.014826437458395958,0.9456732273101807,0.0174579881131649,0.022042391821742058
468,5,5,0.7561553716659546,0.15318822860717773,normal,0.0,0.0,0.33296287059783936,0.07959349453449249,0.4471956491470337,0.14024803042411804
469,5,5,0.998313307762146,0.003520779311656952,normal,0.0,0.0,0.001785136992111802,0.13541828095912933,0.8585770130157471,0.004219647962599993
470,6,6,0.9999778270721436,8.116856770357117e-05,normal,0.0,0.0,0.2240784615278244,0.4024994373321533,0.2988888919353485,0.07453328371047974
471,6,6,0.999954104423523,0.00016286557365674525,normal,0.0,0.0,0.010520719923079014,0.026119433343410492,0.942604124546051,0.02075578272342682
472,6,6,0.9997251629829407,0.000739232636988163,normal,0.0,0.0,0.01785244792699814,0.4785071015357971,0.4416583776473999,0.06198209151625633
473,6,6,0.9920035004615784,0.013948528096079826,normal,0.0,0.0,0.026836533099412918,0.8000302910804749,0.1555744707584381,0.017558710649609566
474,6,6,0.9999269247055054,0.00024104992917273194,normal,0.0,0.0,0.14219214022159576,0.10278238356113434,0.6162833571434021,0.1387420892715454
475,6,6,0.9226471185684204,0.09023844450712204,normal,0.0,0.0,0.09870332479476929,0.12413609772920609,0.7274180054664612,0.049742527306079865
476,6,6,0.9999306201934814,0.00022187252761796117,normal,0.0,0.0,0.32737091183662415,0.4404503107070923,0.20416882634162903,0.02800988219678402
477,6,6,0.9990527033805847,0.0022250262554734945,normal,0.0,0.0,0.10450344532728195,0.005808220244944096,0.8528661727905273,0.036822203546762466
478,6,6,0.9999778270721436,8.333448931807652e-05,normal,0.0,0.0,0.5418587923049927,0.21222127974033356,0.18687959015369415,0.05904029309749603
479,6,10,0.9608439803123474,0.04832034930586815,normal,0.0,0.0,0.0050413841381669044,0.38584184646606445,0.586564302444458,0.02255241945385933
480,6,6,0.999782383441925,0.0006130063557066023,normal,0.0,0.0,0.2284763902425766,0.7564146518707275,0.012828055769205093,0.002280845772475004
481,6,6,0.9998077750205994,0.0005647017969749868,normal,0.0,0.0,0.07295872271060944,0.626380980014801,0.26009753346443176,0.04056276008486748
482,6,6,0.9995535016059875,0.0011518762912601233,normal,0.0,0.0,0.025993620976805687,0.9683487415313721,0.003569880034774542,0.0020877444185316563
483,6,6,0.9982062578201294,0.004116058815270662,normal,0.0,0.0,0.09175270795822144,0.2322556972503662,0.6322212815284729,0.043770335614681244
484,6,6,0.9965379238128662,0.006445284467190504,normal,0.0,0.0,0.038989756256341934,0.46374207735061646,0.38672852516174316,0.11053971201181412
485,6,6,0.9999611377716064,0.00014072815247345716,normal,0.0,0.0,0.014996250160038471,0.4943380355834961,0.4453175663948059,0.045348215848207474
486,6,6,0.9999077320098877,0.00028756094980053604,normal,0.0,0.0,0.1771738976240158,0.5617150664329529,0.12440787255764008,0.13670308887958527
487,6,15,0.9995515942573547,0.0012686090776696801,normal,0.0,0.0,0.006010903976857662,0.12959517538547516,0.8572983145713806,0.0070955706760287285
488,6,6,0.9986783862113953,0.002989061875268817,normal,0.0,0.0,0.26038751006126404,0.15253740549087524,0.37589606642723083,0.21117903292179108
489,6,6,0.9490756392478943,0.057428523898124695,normal,0.0,0.0,0.05842340365052223,0.6891506910324097,0.11680121719837189,0.13562463223934174
490,7,7,0.9994811415672302,0.0013695553643628955,normal,0.0,0.0,0.37658071517944336,0.23027245700359344,0.10286274552345276,0.29028406739234924
491,7,7,0.9999809265136719,7.40709001547657e-05,normal,0.0,0.0,0.028530925512313843,0.04257360100746155,0.028202198445796967,0.9006932377815247
492,7,7,0.9999915361404419,3.536465737852268e-05,normal,0.0,0.0,0.1300583779811859,0.3951011300086975,0.034101538360118866,0.4407390356063843
493,7,7,0.9999678134918213,0.00011402199015719816,normal,0.0,0.0,0.4132809638977051,0.1811741441488266,0.048249125480651855,0.3572957515716553
494,7,7,0.9998917579650879,0.00033712986623868346,normal,0.0,0.0,0.45606616139411926,0.28616565465927124,0.1338900774717331,0.12387806922197342
495,7,7,0.99998939037323,4.230892227496952e-05,normal,0.0,0.0,0.13430903851985931,0.39736583828926086,0.1580193042755127,0.3103058338165283
496,7,7,0.9999105930328369,0.0002710155677050352,normal,0.0,0.0,0.4026168882846832,0.29437240958213806,0.2584114372730255,0.04459919407963753
497,7,7,0.9999501705169678,0.00016882816271390766,normal,0.0,0.0,0.0831206813454628,0.47096386551856995,0.31234386563301086,0.13357165455818176
498,7,7,0.9999926090240479,3.0242443244787864e-05,normal,0.0,0.0,0.16597044467926025,0.3771188259124756,0.018457608297467232,0.4384530782699585
499,7,7,0.9999170303344727,0.00027303912793286145,normal,0.0,0.0,0.0006250255391933024,0.004403929226100445,0.0022638882510364056,0.9927071332931519
500,7,7,0.9999786615371704,7.80872578616254e-05,normal,0.0,0.0,0.27592387795448303,0.2673020660877228,0.08656901121139526,0.3702050745487213
501,7,7,0.9999600648880005,0.00014046004798728973,normal,0.0,0.0,0.08788275718688965,0.32037031650543213,0.2704601585865021,0.32128676772117615
502,7,7,0.9999902248382568,3.969473982579075e-05,normal,0.0,0.0,0.017795449122786522,0.8565267324447632,0.019544918090105057,0.1061328798532486
503,7,7,0.9999853372573853,5.8025718317367136e-05,normal,0.0,0.0,0.06379293650388718,0.15708152949810028,0.1353781670331955,0.6437473297119141
504,7,7,0.9999903440475464,4.035843812744133e-05,normal,0.0,0.0,0.3971063196659088,0.29638734459877014,0.09097649902105331,0.21552979946136475
505,7,7,0.9999856948852539,5.482448250404559e-05,normal,0.0,0.0,0.10257694870233536,0.2887391746044159,0.5068111419677734,0.1018727570772171
506,7,7,0.9999911785125732,3.609025225159712e-05,normal,0.0,0.0,0.014521386474370956,0.6420696973800659,0.0018794536590576172,0.3415294289588928
507,7,7,0.9999512434005737,0.00017067856970243156,normal,0.0,0.0,0.6045466661453247,0.17580997943878174,0.12222721427679062,0.09741611033678055
508,7,7,0.9999706745147705,0.00010625703725963831,normal,0.0,0.0,0.42106106877326965,0.3451833128929138,0.12963680922985077,0.10411881655454636
509,7,7,0.9999895095825195,4.2403244151500985e-05,normal,0.0,0.0,0.15335899591445923,0.5234860777854919,0.07433643192052841,0.24881857633590698
510,7,7,0.9999772310256958,8.75333571457304e-05,normal,0.0,0.0,0.1493670791387558,0.3967893719673157,0.140401229262352,0.3134423494338989
511,7,7,0.9960836172103882,0.007367641665041447,normal,0.0,0.0,0.0060346294194459915,0.044298239052295685,0.004497334361076355,0.9451698064804077
512,7,7,0.9999228715896606,0.00025877958978526294,normal,0.0,0.0,0.41218793392181396,0.30371057987213135,0.12003134936094284,0.16407012939453125
513,7,7,0.9999911785125732,3.6279721825849265e-05,normal,0.0,0.0,0.06985189765691757,0.4436139166355133,0.33266422152519226,0.15386995673179626
514,7,7,0.9996015429496765,0.001005674945190549,normal,0.0,0.0,0.0668138638138771,0.6772561073303223,0.08942469209432602,0.1665053516626358
515,7,7,0.9999709129333496,0.0001087727869162336,normal,0.0,0.0,0.21347813308238983,0.4063436985015869,0.3390776515007019,0.04110049083828926
516,7,7,0.9999843835830688,6.016308179823682e-05,normal,0.0,0.0,0.05485377460718155,0.6121113300323486,0.20654940605163574,0.12648546695709229
517,7,7,0.9999028444290161,0.00030095165129750967,normal,0.0,0.0,0.14265483617782593,0.4883148968219757,0.13532285392284393,0.23370739817619324
518,7,7,0.9245138764381409,0.07611384242773056,normal,0.0,0.0,0.012750379741191864,0.012693081051111221,0.962026834487915,0.012529736384749413
519,7,7,0.9999556541442871,0.00014726052177138627,normal,0.0,0.0,0.8401630520820618,0.04707088693976402,0.08528522402048111,0.027480870485305786
520,7,7,0.999963641166687,0.00012304334086365998,normal,0.0,0.0,0.16357125341892242,0.1814296692609787,0.5881519317626953,0.06684722751379013
521,7,7,0.999993085861206,2.8056314476998523e-05,normal,0.0,0.0,0.13751453161239624,0.10645151138305664,0.6182215809822083,0.13781240582466125
522,7,7,0.9999717473983765,0.00010118808131664991,normal,0.0,0.0,0.10286825150251389,0.08982754498720169,0.7497766613960266,0.05752750113606453
523,7,7,0.9999786615371704,7.93081198935397e-05,normal,0.0,0.0,0.11602330207824707,0.11531566083431244,0.7289182543754578,0.03974274545907974
524,7,7,0.9999855756759644,5.417399370344356e-05,normal,0.0,0.0,0.1506490409374237,0.046747226268053055,0.34541428089141846,0.45718950033187866
525,7,7,0.9999830722808838,6.713244511047378e-05,normal,0.0,0.0,0.028142621740698814,0.7416946887969971,0.032026518136262894,0.19813616573810577
526,7,7,0.9999897480010986,4.23281999246683e-05,normal,0.0,0.0,0.029288528487086296,0.14611373841762543,0.028639784082770348,0.7959579825401306
527,7,7,0.9999872446060181,5.034659989178181e-05,normal,0.0,0.0,0.15439432859420776,0.4376225173473358,0.09091560542583466,0.31706759333610535
528,7,7,0.9999043941497803,0.00032395977177657187,normal,0.0,0.0,0.003953275736421347,0.9837965965270996,0.0050448826514184475,0.007205253001302481
529,7,7,0.9999876022338867,4.8884812713367864e-05,normal,0.0,0.0,0.08443573117256165,0.5608271956443787,0.21641390025615692,0.13832324743270874
530,7,7,0.9999887943267822,4.465353777050041e-05,normal,0.0,0.0,0.0812574177980423,0.4425254762172699,0.18058598041534424,0.29563114047050476
531,7,7,0.9999908208847046,3.708335498231463e-05,normal,0.0,0.0,0.09562895447015762,0.6907009482383728,0.017471494153141975,0.19619864225387573
532,7,7,0.9999402761459351,0.00020529283210635185,normal,0.0,0.0,0.16005799174308777,0.40195390582084656,0.1725717931985855,0.26541635394096375
533,7,7,0.9999737739562988,9.360949479741976e-05,normal,0.0,0.0,0.27622848749160767,0.2193501740694046,0.36305689811706543,0.1413644552230835
534,7,7,0.9999822378158569,6.938172737136483e-05,normal,0.0,0.0,0.5879215598106384,0.1488482803106308,0.12698115408420563,0.13624902069568634
535,7,7,0.999962329864502,0.00013471388956531882,normal,0.0,0.0,0.14195497334003448,0.10642731189727783,0.6948153972625732,0.05680236592888832
536,7,7,0.9524621963500977,0.055821944028139114,normal,0.0,0.0,0.21971404552459717,0.019092578440904617,0.20428170263767242,0.5569116473197937
537,7,7,0.9999798536300659,7.588510197820142e-05,normal,0.0,0.0,0.0798141360282898,0.22525843977928162,0.4118201434612274,0.28310728073120117
538,7,7,0.9999338388442993,0.00022988430282566696,normal,0.0,0.0,0.015754157677292824,0.2811761498451233,0.0009560345206409693,0.7021136283874512
539,7,7,0.9999738931655884,9.451225196244195e-05,normal,0.0,0.0,0.190841406583786,0.22328688204288483,0.3711719512939453,0.21469973027706146
540,7,7,0.9995903372764587,0.0011173352831974626,normal,0.0,0.0,0.01803741045296192,0.013575226068496704,0.2026485651731491,0.7657387852668762
541,7,7,0.9999864101409912,5.427766882348806e-05,normal,0.0,0.0,0.031074505299329758,0.8861038684844971,0.013335412368178368,0.06948629766702652
542,7,7,0.9999674558639526,0.00011820792860817164,normal,0.0,0.0,0.07375364005565643,0.8202497363090515,0.03593265265226364,0.07006391882896423
543,7,7,0.9999653100967407,0.00012063862232025713,normal,0.0,0.0,0.02199668623507023,0.03761524707078934,0.8155845999717712,0.12480344623327255
544,7,7,0.9996520280838013,0.0010126593988388777,normal,0.0,0.0,0.5248562693595886,0.31350257992744446,0.07412978261709213,0.08751142024993896
545,7,7,0.9999362230300903,0.00020471532479859889,normal,0.0,0.0,0.09117663651704788,0.4540269076824188,0.2373480647802353,0.2174484133720398
546,7,7,0.9999902248382568,3.9321010262938216e-05,normal,0.0,0.0,0.3941182792186737,0.47293832898139954,0.10883618891239166,0.024107186123728752
547,7,7,0.9999912977218628,3.601899152272381e-05,normal,0.0,0.0,0.4455280303955078,0.15083660185337067,0.08418282121419907,0.31945258378982544
548,7,7,0.9999743700027466,9.473803947912529e-05,normal,0.0,0.0,0.26221030950546265,0.13093715906143188,0.43951544165611267,0.16733713448047638
549,7,7,0.9998844861984253,0.00034286369918845594,normal,0.0,0.0,0.7665190696716309,0.08145197480916977,0.056184932589530945,0.09584403783082962
550,7,7,0.9999860525131226,5.4846143029863015e-05,normal,0.0,0.0,0.14757102727890015,0.33482158184051514,0.3042122423648834,0.2133951634168625
551,7,7,0.9999685287475586,0.00011063321289839223,normal,0.0,0.0,0.069731704890728,0.2537402808666229,0.33393704891204834,0.34259092807769775
552,7,7,0.9999909400939941,3.7079284084029496e-05,normal,0.0,0.0,0.1491125524044037,0.21460194885730743,0.5090332627296448,0.12725229561328888
553,7,7,0.9999693632125854,0.00010959174687741324,normal,0.0,0.0,0.13463100790977478,0.23420178890228271,0.3916357457637787,0.239531472325325
554,7,7,0.999962329864502,0.0001308513164985925,normal,0.0,0.0,0.17685379087924957,0.04344359040260315,0.6915303468704224,0.08817226439714432
555,7,7,0.9999420642852783,0.00020523475541267544,normal,0.0,0.0,0.01688220724463463,0.4580538272857666,0.03249802812933922,0.49256598949432373
556,7,7,0.9996726512908936,0.0008744770893827081,normal,0.0,0.0,0.012479173019528389,0.0050716400146484375,0.10771988332271576,0.8747292757034302
557,7,7,0.9999806880950928,7.576197094749659e-05,normal,0.0,0.0,0.10077742487192154,0.2204645872116089,0.09143758565187454,0.5873203873634338
558,7,7,0.9999896287918091,4.254395025782287e-05,normal,0.0,0.0,0.1906592696905136,0.32321518659591675,0.06169715151190758,0.42442843317985535
559,7,7,0.9999878406524658,4.8822981625562534e-05,normal,0.0,0.0,0.03272750601172447,0.12782545387744904,0.7678656578063965,0.07158142328262329
560,7,7,0.9998539686203003,0.00045862270053476095,normal,0.0,0.0,0.6748143434524536,0.030929910019040108,0.046634744852781296,0.24762099981307983
561,7,7,0.9999902248382568,3.9795722841518e-05,normal,0.0,0.0,0.26420482993125916,0.32614409923553467,0.05309382081031799,0.3565572500228882
562,7,7,0.9999682903289795,0.00010875894804485142,normal,0.0,0.0,0.17724743485450745,0.16585727035999298,0.571325957775116,0.08556929975748062
563,7,7,0.9999816417694092,7.174165511969477e-05,normal,0.0,0.0,0.07390513271093369,0.7061329483985901,0.15955621004104614,0.06040570139884949
564,7,7,0.9999864101409912,5.323502409737557e-05,normal,0.0,0.0,0.09898588061332703,0.19172558188438416,0.06905607134103775,0.640232503414154
565,7,7,0.9999896287918091,4.088504647370428e-05,normal,0.0,0.0,0.135430708527565,0.630709707736969,0.11343373358249664,0.12042585015296936
566,7,7,0.9892732501029968,0.01638280786573887,normal,0.0,0.0,0.02784731797873974,0.06421627104282379,0.8972572684288025,0.0106791527941823
567,7,7,0.9999545812606812,0.00016043173673097044,normal,0.0,0.0,0.05143069848418236,0.3849935531616211,0.057056691497564316,0.5065189599990845
568,7,7,0.99992835521698,0.00024172241683118045,normal,0.0,0.0,0.03742486983537674,0.14106641709804535,0.0037358994595706463,0.8177728056907654
569,7,7,0.999977707862854,8.472760964650661e-05,normal,0.0,0.0,0.20542079210281372,0.5199928283691406,0.0941544696688652,0.18043187260627747
570,7,7,0.9999772310256958,8.4544881246984e-05,normal,0.0,0.0,0.002763322787359357,0.9751452207565308,0.0030964198522269726,0.018995048478245735
571,7,7,0.9997922778129578,0.0006164653459563851,normal,0.0,0.0,0.017076855525374413,0.7164201736450195,0.01014098059386015,0.25636205077171326
572,7,7,0.9999136924743652,0.0002786292170640081,normal,0.0,0.0,0.20397187769412994,0.1323031634092331,0.17185281217098236,0.4918721616268158
573,7,7,0.999982476234436,6.686891720164567e-05,normal,0.0,0.0,0.10424122959375381,0.41901126503944397,0.27028143405914307,0.20646612346172333
574,7,7,0.999957799911499,0.00014519019168801606,normal,0.0,0.0,0.15219692885875702,0.17625054717063904,0.11593764275312424,0.5556148886680603
575,7,7,0.9997397065162659,0.0008089468465186656,normal,0.0,0.0,0.13546638190746307,0.3275061547756195,0.3419187664985657,0.19510877132415771
576,7,7,0.9999438524246216,0.00019348571368027478,normal,0.0,0.0,0.12785591185092926,0.38757744431495667,0.31657642126083374,0.16799023747444153
577,7,7,0.9999799728393555,7.54226857679896e-05,normal,0.0,0.0,0.20749567449092865,0.19099825620651245,0.4961681663990021,0.10533790290355682
578,7,7,0.9999352693557739,0.0002161037118639797,normal,0.0,0.0,0.2786400616168976,0.3254392445087433,0.08126369118690491,0.3146570324897766
579,7,7,0.9999909400939941,3.738739178515971e-05,normal,0.0,0.0,0.3993411362171173,0.16780072450637817,0.05274438485503197,0.38011378049850464
580,7,7,0.9999803304672241,7.407789962599054e-05,normal,0.0,0.0,0.031481362879276276,0.0683869868516922,0.38020309805870056,0.5199285745620728
581,7,7,0.999975323677063,9.418424451723695e-05,normal,0.0,0.0,0.05083784833550453,0.04462069645524025,0.011971620842814445,0.892569899559021
582,7,7,0.99997878074646,7.834300049580634e-05,normal,0.0,0.0,0.1942334920167923,0.16845133900642395,0.0516974963247776,0.5856176614761353
583,7,7,0.9999794960021973,7.851199916331097e-05,normal,0.0,0.0,0.07203635573387146,0.8416650295257568,0.05697678402066231,0.0293218195438385
584,7,7,0.9999918937683105,3.3539621654199436e-05,normal,0.0,0.0,0.13283665478229523,0.549160897731781,0.24988168478012085,0.0681208148598671
585,7,7,0.9999626874923706,0.00013250301708467305,normal,0.0,0.0,0.04371880739927292,0.6143494844436646,0.2329169511795044,0.10901474952697754
586,7,7,0.9999850988388062,5.900210089748725e-05,normal,0.0,0.0,0.1045941412448883,0.7896375060081482,0.08847060799598694,0.01729775220155716
587,7,7,0.9999343156814575,0.00021118842414580286,normal,0.0,0.0,0.12362141162157059,0.4193815588951111,0.40140852332115173,0.05558844283223152
588,7,7,0.9999603033065796,0.0001380489848088473,normal,0.0,0.0,0.3629746437072754,0.2664032280445099,0.1360088288784027,0.234613299369812
589,7,7,0.9999827146530151,6.782892887713388e-05,normal,0.0,0.0,0.17489223182201385,0.36120688915252686,0.2600306570529938,0.2038702368736267
590,8,8,0.999992847442627,2.8970272978767753e-05,normal,0.0,0.0,9.99999993922529e-09,0.3008451759815216,0.22373467683792114,0.47542014718055725
591,8,8,0.9999790191650391,6.992292765062302e-05,normal,0.0,0.0,0.3402136266231537,0.0497119203209877,0.4291050434112549,0.1809694468975067
592,8,8,0.9999943971633911,2.2707363314111717e-05,normal,0.0,0.0,0.19822250306606293,0.16512250900268555,0.556589663028717,0.0800652951002121
593,8,8,0.9998470544815063,0.00046963075874373317,normal,0.0,0.0,0.1729356348514557,0.020030777901411057,0.17653241753578186,0.6305012106895447
594,8,8,0.9999876022338867,4.469777923077345e-05,normal,0.0,0.0,0.008125916123390198,0.019857482984662056,0.8559038043022156,0.11611282080411911
595,8,8,0.6972571015357971,0.16739016771316528,normal,0.0,0.0,0.042119480669498444,0.14902091026306152,0.027251342311501503,0.7816082835197449
596,8,8,0.999864935874939,0.00042592661338858306,normal,0.0,0.0,0.16887308657169342,0.16945943236351013,0.6192834973335266,0.04238404706120491
597,8,8,0.9999760389328003,8.513766078976914e-05,normal,0.0,0.0,0.09259241074323654,0.10001819580793381,0.6009598970413208,0.20642946660518646
598,8,8,0.8917483687400818,0.09479521960020065,normal,0.0,0.0,0.02599329501390457,0.8655053377151489,0.09734483063220978,0.01115654781460762
599,8,8,0.9999711513519287,9.612646681489423e-05,normal,0.0,0.0,0.5172969698905945,0.2451144903898239,0.21060729026794434,0.026981255039572716
600,8,8,0.9999980926513672,8.896313374862075e-06,normal,0.0,0.0,0.2536703050136566,0.11310544610023499,0.09444357454776764,0.538780689239502
601,8,8,0.9999979734420776,8.856804015522357e-06,normal,0.0,0.0,0.04125548154115677,0.13499422371387482,0.8129426836967468,0.010807540267705917
602,8,8,0.9999984502792358,6.631944415858015e-06,normal,0.0,0.0,9.99999993922529e-09,0.36904194951057434,0.24590188264846802,0.38505619764328003
603,8,8,0.9999737739562988,9.190226410282776e-05,normal,0.0,0.0,0.019963078200817108,0.9316297769546509,0.04451833665370941,0.0038887762930244207
604,8,8,0.9999977350234985,1.0108405149367172e-05,normal,0.0,0.0,0.2258070856332779,0.34012582898139954,0.04407770186662674,0.3899894058704376
605,8,8,0.9999979734420776,8.742063073441386e-06,normal,0.0,0.0,0.004798701498657465,0.004760787356644869,0.9508922100067139,0.039548300206661224
606,8,8,0.9997238516807556,0.0008028256706893444,normal,0.0,0.0,0.13333743810653687,0.560655951499939,0.1674657016992569,0.13854099810123444
607,8,8,0.9997357726097107,0.0007327750790864229,normal,0.0,0.0,0.214507058262825,0.09075674414634705,0.4869616627693176,0.20777450501918793
608,8,8,0.9999973773956299,1.1636158887995407e-05,normal,0.0,0.0,0.018083300441503525,0.02191212587058544,0.8514786958694458,0.1085258200764656
609,8,8,0.9999988079071045,5.175860678718891e-06,normal,0.0,0.0,0.0695469006896019,0.09818685799837112,0.7499153017997742,0.08235090225934982
610,8,8,0.9999984502792358,7.317212293855846e-06,normal,0.0,0.0,0.26492413878440857,0.15992477536201477,0.23521657288074493,0.3399345278739929
611,8,8,0.999997615814209,9.582465281710029e-06,normal,0.0,0.0,0.3914320170879364,9.99999993922529e-09,0.553719699382782,0.0548483170568943
612,8,8,0.9999982118606567,7.745803486614022e-06,normal,0.0,0.0,0.02643238753080368,0.11624681204557419,0.699268102645874,0.1580527126789093
613,8,8,0.9999954700469971,1.8874643501476385e-05,normal,0.0,0.0,0.28926414251327515,0.16649854183197021,0.5199798941612244,0.024257393553853035
614,8,8,0.9999980926513672,8.129107300192118e-06,normal,0.0,0.0,0.023407015949487686,0.09866577386856079,0.5890572667121887,0.2888698875904083
615,8,8,0.9996930360794067,0.0008059784304350615,normal,0.0,0.0,0.8717784285545349,0.06741902977228165,0.03554490953683853,0.025257686153054237
616,8,8,0.9998718500137329,0.00037851897650398314,normal,0.0,0.0,0.01284824963659048,0.4593394100666046,0.29849839210510254,0.2293139547109604
617,8,8,0.9999979734420776,8.76174817676656e-06,normal,0.0,0.0,0.012615740299224854,0.18601809442043304,0.22813646495342255,0.5732297301292419
618,8,8,0.9999979734420776,9.351740118290763e-06,normal,0.0,0.0,0.35156184434890747,0.1345893293619156,0.22113238275051117,0.29271647334098816
619,8,8,0.9999924898147583,2.9089964300510474e-05,normal,0.0,0.0,0.03339062258601189,0.03285342827439308,0.4661189615726471,0.46763700246810913
620,8,8,0.9994370341300964,0.001337516470812261,normal,0.0,0.0,0.027422567829489708,0.6944729089736938,0.22386382520198822,0.05424072593450546
621,8,8,0.9999953508377075,1.9249004253651947e-05,normal,0.0,0.0,0.04262140765786171,0.12736624479293823,0.37687090039253235,0.453141450881958
622,8,8,0.9999990463256836,3.997211024397984e-06,normal,0.0,0.0,0.11309698224067688,0.2660534083843231,0.620849609375,9.99999993922529e-09
623,8,8,0.9999985694885254,6.647698228334775e-06,normal,0.0,0.0,0.016425948590040207,0.02644076757133007,0.32442769408226013,0.6327056288719177
624,8,8,0.999970555305481,0.00010148588626179844,normal,0.0,0.0,0.05811528488993645,0.9242279529571533,0.002353788586333394,0.0153029290959239
625,8,8,0.9999980926513672,8.343065928784199e-06,normal,0.0,0.0,0.0931050181388855,0.05322650820016861,0.8010295033454895,0.05263887345790863
626,8,8,0.9999899864196777,3.841636498691514e-05,normal,0.0,0.0,0.038007110357284546,0.2330978810787201,0.1187131479382515,0.6101819276809692
627,8,8,0.9999980926513672,8.638895451440476e-06,normal,0.0,0.0,0.026774078607559204,0.08472513407468796,0.3953629434108734,0.49313780665397644
628,8,8,0.9999969005584717,1.3705905075767078e-05,normal,0.0,0.0,0.07096540182828903,0.233546182513237,0.08040540665388107,0.6150829792022705
629,8,8,0.9999960660934448,1.6273159417323768e-05,normal,0.0,0.0,0.15982584655284882,0.11771534383296967,0.3401910662651062,0.3822678029537201
