t,sample_id,label,u,c_comm,proxy_acc,cost,G,Y_bw,Q_net,active_views,active_token_ratio_sum,network_state,bandwidth_mbps,effective_bandwidth_mbps,B_t,is_disconnected,comm_delay_ms,e2e_delay_ms,deadline_met,transmission_success,business_available,real_pred,real_conf,real_correct,traj_pred,traj_correct,w_1,w_2,w_3,w_4,v_1,v_2,v_3,v_4,k_1,k_2,k_3,k_4
682,682,8,1,6.2,0.9999709129333496,0.4261516402957199,17.457971918296806,0.0,0.0,3,0.47102180099608804,JITTER,66.17271971845094,65.48154447784681,1.6370386119461704,0,0.0,80.0,1,1,1,8,0.9999709129333496,1,8,1,0.012921796180307865,0.07458057254552841,0.6713555455207825,0.24114207923412323,0,1,1,1,0.0,0.1,0.2710218009960881,0.1
683,683,8,0,0.0,0.9999982118606567,0.22137873480765471,12.243628354547004,3.2,0.16707648118200868,3,0.33948991461912403,JITTER,41.432640285498664,41.31694075271965,1.0329235188179913,0,0.0,80.0,1,1,1,8,0.9999982118606567,1,8,1,0.16598717868328094,0.2638891339302063,0.3074898421764374,0.2626338303089142,0,1,1,1,0.0,0.10234034588895521,0.13577174284021853,0.10137782588995031
684,684,8,0,0.0,0.9999895095825195,0.4686604064699041,18.393681748139482,0.20000000000000018,0.0,3,0.49395576547447306,JITTER,38.84743030123014,38.58005037035302,0.9645012592588256,0,0.0,80.0,1,1,1,8,0.9999895095825195,1,8,1,0.016699286177754402,0.215823233127594,0.7475627660751343,0.019914692267775536,0,1,1,1,0.0,0.1,0.2939557654744731,0.1
685,685,8,1,6.2,0.9997919201850891,0.5035799573668504,19.056304861680083,0.0,0.0,3,0.5120273327336055,JITTER,29.681014930497145,29.118666670477026,0.7279666667619257,0,0.0,80.0,1,1,1,8,0.9997919201850891,1,8,1,0.10133745521306992,0.8104594945907593,0.055699605494737625,0.03250351920723915,1,1,1,0,0.1,0.3120273327336055,0.1,0.0
686,686,8,0,0.0,0.9999977350234985,0.44382407885127545,17.774399252071614,3.2,0.0,3,0.4806891911904402,JITTER,60.49940614958173,59.5205625386873,1.4880140634671826,0,0.0,80.0,1,1,1,8,0.9999977350234985,1,8,1,0.018879476934671402,0.2577715218067169,0.7029865980148315,0.0203623678535223,0,1,1,1,0.0,0.1,0.2806891911904402,0.1
687,687,8,0,0.0,0.999998927116394,0.3660811341631577,16.19696302895122,0.20000000000000018,0.0,3,0.43656367894528136,JITTER,117.44171231088467,117.25207852033625,2.9313019630084067,0,0.0,80.0,1,1,1,8,0.999998927116394,1,8,1,9.99999993922529e-09,0.1001274436712265,0.5407931804656982,0.35907939076423645,0,1,1,1,0.0,0.1,0.2224567430281754,0.11410693591710594
688,688,8,1,6.2,0.9999946355819702,0.3202215415067363,13.803082589443953,0.0,0.0,3,0.40830453008657797,JITTER,85.1669467934994,83.68264176698219,2.0920660441745547,0,0.0,80.0,1,1,1,8,0.9999946355819702,1,8,1,0.19146060943603516,0.19214391708374023,0.13280674815177917,0.4835888147354126,1,1,0,1,0.1,0.1,0.0,0.20830453008657798
689,689,8,0,0.0,0.9999958276748657,0.5328642831371514,20.29071785670937,3.2,0.0,3,0.5267047465260724,JITTER,83.42344339667284,82.70762666965776,2.067690666741444,0,0.0,80.0,1,1,1,8,0.9999958276748657,1,8,1,0.01072479598224163,9.99999993922529e-09,0.12588556110858917,0.8633896708488464,1,0,1,1,0.1,0.0,0.1,0.3267047465260724
690,690,9,0,0.0,0.999555766582489,0.4971024838125603,18.78747090738807,0.20000000000000018,0.0,3,0.5087236090842373,JITTER,63.10763576379383,63.062325887344265,1.5765581471836068,0,0.0,80.0,1,1,1,9,0.999555766582489,1,9,1,0.03970474749803543,0.7987737059593201,0.07374504953622818,0.08777647465467453,0,1,1,1,0.0,0.30872360908423735,0.1,0.1
691,691,9,1,6.2,0.9999735355377197,0.5003019611656134,18.83327841353325,0.0,0.0,3,0.5103581201985213,JITTER,73.46007512892753,72.0003602651719,1.8000090066292977,0,0.0,80.0,1,1,1,9,0.9999735355377197,1,9,1,0.048211853951215744,0.8045447468757629,0.10480224341154099,0.042441148310899734,1,1,1,0,0.1,0.3103581201985214,0.1,0.0
692,692,9,0,0.0,0.9999040365219116,0.3476874125111192,15.373337322820202,3.2,0.0,3,0.4254547830784795,JITTER,115.87075259719342,115.77713081618766,2.894428270404692,0,0.0,80.0,1,1,1,9,0.9999040365219116,1,9,1,0.05162575840950012,0.5319321155548096,0.15099897980690002,0.2654431462287903,0,1,1,1,0.0,0.22545478307847952,0.1,0.1
693,693,9,0,0.0,0.9999489784240723,0.368737823449954,15.196147355187842,0.20000000000000018,0.0,3,0.4381449096049872,JITTER,90.57970036294881,90.03302493883935,2.2508256234709836,0,0.0,80.0,1,1,1,9,0.9999489784240723,1,9,1,0.09158216416835785,0.5691578984260559,0.13221512734889984,0.20704476535320282,0,1,1,1,0.0,0.23814490960498716,0.1,0.1
694,694,9,1,6.2,0.9999910593032837,0.45676606794476843,18.339261744949802,0.0,0.0,3,0.48764732176566195,JITTER,110.29891534061368,110.19939319026166,2.7549848297565416,0,0.0,80.0,1,1,1,9,0.9999910593032837,1,9,1,9.99999993922529e-09,0.7261975407600403,0.27380242943763733,9.99999993922529e-09,0,1,1,1,0.0,0.287647321765662,0.1,0.1
695,695,9,0,0.0,0.9962843656539917,0.49278291741898034,19.09676989487039,3.2,0.0,3,0.5065085125561537,JITTER,113.58741020110806,111.68487618424605,2.7921219046061516,0,0.0,80.0,1,1,1,9,0.9962843656539917,1,9,1,0.00916299968957901,0.1382967233657837,0.06155475601553917,0.7909855246543884,0,1,1,1,0.0,0.1,0.1,0.30650851255615363
696,696,9,0,0.0,0.9812381863594055,0.5435778706441798,20.060083057835474,0.20000000000000018,0.0,3,0.531973269513981,JITTER,31.75043822526015,31.71244924673295,0.7928112311683239,0,0.0,80.0,1,1,1,9,0.9812381863594055,1,9,1,0.057751353830099106,0.0060240961611270905,0.8827928900718689,0.053431689739227295,1,0,1,1,0.1,0.0,0.3319732695139811,0.1
697,697,9,1,6.2,0.9999914169311523,0.2549994079783974,12.804012301757817,0.0,0.0,3,0.3643581703355838,JITTER,103.4707664326936,103.14843912082338,2.5787109780205846,0,0.0,80.0,1,1,1,9,0.9999914169311523,1,9,1,0.21307653188705444,0.3268866240978241,0.3230840265750885,0.13695286214351654,1,1,1,0,0.1,0.13353742898404888,0.13082074135153496,0.0
698,698,9,0,0.0,0.6211429834365845,0.42461646154486354,14.665482395038145,3.2,0.0,3,0.4701726254939578,JITTER,73.48981529758706,72.14385688828263,1.8035964222070657,0,0.0,80.0,1,1,0,9,0.6211429834365845,1,15,0,0.6686114072799683,0.053535543382167816,0.1045299768447876,0.1733231097459793,1,0,1,1,0.2701726254939578,0.0,0.1,0.1
699,699,9,0,0.0,0.9999303817749023,0.33010366604390523,15.475912504792682,0.20000000000000018,0.0,3,0.4145568543484085,JITTER,76.74481135493232,76.13509945922375,1.903377486480594,0,0.0,80.0,1,1,1,9,0.9999303817749023,1,9,1,0.5009511709213257,0.2380329966545105,0.2377990484237671,0.023216815665364265,1,1,1,0,0.21455685434840846,0.1,0.1,0.0
700,700,9,1,6.2,0.9999886751174927,0.3765919631539372,15.160858750013627,0.0,0.0,3,0.4427865804512908,JITTER,64.50160548539921,64.4201823085173,1.6105045577129324,0,0.0,80.0,1,1,1,9,0.9999886751174927,1,9,1,0.2049655169248581,0.5830830335617065,0.10710794478654861,0.10484354943037033,1,1,1,0,0.1,0.24278658045129078,0.1,0.0
701,701,9,0,0.0,0.9999871253967285,0.2987765994081179,13.981408462511386,3.2,0.0,3,0.3943957410074843,JITTER,116.87523213615988,116.14907653625146,2.9037269134062864,0,0.0,80.0,1,1,1,9,0.9999871253967285,1,9,1,0.4100133776664734,0.08275607228279114,0.33905088901519775,0.16817964613437653,1,0,1,1,0.1706161229294663,0.0,0.12377961807801807,0.1
702,702,9,0,0.0,0.6062483191490173,0.5835459946146876,21.697925672796543,0.20000000000000018,0.0,3,0.5511838356542491,JITTER,38.936349167285385,38.713596414829034,0.9678399103707259,0,0.0,80.0,1,1,0,9,0.6062483191490173,1,9,1,0.004569984041154385,0.9553492069244385,0.037564750760793686,0.002516089240089059,1,1,1,0,0.1,0.35118383565424915,0.1,0.0
703,703,9,1,6.2,0.9989467263221741,0.36653897421060033,15.705661124196569,0.0,0.0,3,0.4368365882295282,JITTER,116.43731948914788,116.2177511824808,2.9054437795620203,0,0.0,80.0,1,1,1,9,0.9989467263221741,1,9,1,0.011122030206024647,0.4747788906097412,0.42611420154571533,0.0879848375916481,0,1,1,1,0.0,0.18291778682475726,0.1539188014047709,0.1
704,704,9,0,0.0,0.9998929500579834,0.34477761884479036,14.910959226901518,3.2,0.0,3,0.42367072841116615,JITTER,106.73030405011814,105.2193361687284,2.6304834042182104,0,0.0,80.0,1,1,1,9,0.9998929500579834,1,9,1,0.08139239251613617,0.279700368642807,0.11210931092500687,0.526797890663147,0,1,1,1,0.0,0.1,0.1,0.22367072841116611
705,705,9,0,0.0,0.9999827146530151,0.4692372828421926,18.114451148541807,0.20000000000000018,0.0,3,0.49425967825762285,JITTER,103.00191791590281,100.9915315489567,2.5247882887239177,0,0.0,80.0,1,1,1,9,0.9999827146530151,1,9,1,0.03786448389291763,0.7485997676849365,0.15071232616901398,0.06282349675893784,0,1,1,1,0.0,0.2942596782576229,0.1,0.1
706,706,9,1,6.2,0.9999856948852539,0.5032445571485736,18.936664719720874,0.0,0.0,3,0.5118567911132907,JITTER,104.21546555168719,102.24916493305385,2.5562291233263466,0,0.0,80.0,1,1,1,9,0.9999856948852539,1,9,1,0.0405026413500309,0.8098542094230652,0.05583370476961136,0.09380940347909927,0,1,1,1,0.0,0.3118567911132908,0.1,0.1
707,707,9,0,0.0,0.9999361038208008,0.49982083198008015,19.275317667870667,3.2,0.3956704249679075,3,0.5101126611870479,JITTER,32.69352567909198,32.1731830012837,0.8043295750320925,0,0.0,80.0,1,1,1,9,0.9999361038208008,1,9,1,0.05472881346940994,0.1320275217294693,0.8036767840385437,0.009566882625222206,1,1,1,0,0.1,0.1,0.31011266118704794,0.0
708,708,9,0,0.0,0.9999045133590698,0.27102936120212684,12.86094030445829,0.20000000000000018,0.0,3,0.3756359048165696,JITTER,74.56756940810477,73.75702649792244,1.843925662448061,0,0.0,80.0,1,1,1,9,0.9999045133590698,1,9,1,0.37197422981262207,0.31438878178596497,0.16886259615421295,0.14477433264255524,1,1,1,0,0.15777073702340713,0.11786516779316253,0.1,0.0
709,709,9,1,6.2,0.9999867677688599,0.532724831293717,19.96638313874127,0.0,0.0,3,0.5266358220772883,JITTER,109.89215763205137,107.75628526352828,2.6939071315882073,0,0.0,80.0,1,1,1,9,0.9999867677688599,1,9,1,0.02312285080552101,0.8631372451782227,0.027631469070911407,0.08610843122005463,0,1,1,1,0.0,0.32663582207728836,0.1,0.1
710,710,10,0,0.0,0.7503102421760559,0.5004151527191227,19.271162321100846,3.2,0.0,3,0.5104158502954032,JITTER,90.4838323043181,89.60986997939246,2.2402467494848115,0,0.0,80.0,1,1,0,8,0.7503102421760559,0,10,1,0.010619351640343666,0.8047489523887634,0.01958794891834259,0.16504378616809845,0,1,1,1,0.0,0.3104158502954032,0.1,0.1
711,711,10,0,0.0,0.9931761622428894,0.42753488383864596,17.140692830062957,0.20000000000000018,0.0,3,0.4717856253647794,JITTER,65.64038579018452,65.13319374420709,1.6283298436051774,0,0.0,80.0,1,1,1,15,0.9931761622428894,0,15,0,0.6738286018371582,0.29439207911491394,0.012511126697063446,0.019268183037638664,1,1,0,1,0.27178562536477946,0.1,0.0,0.1
712,712,10,1,6.2,0.9760066270828247,0.6005988404352303,22.227674402382817,0.0,0.0,3,0.559179409541332,JITTER,56.15990295726627,55.7201632325442,1.393004080813605,0,0.0,80.0,1,1,1,15,0.9760066270828247,0,15,0,0.00920833833515644,0.0014010077575221658,0.003007324179634452,0.986383318901062,1,0,1,1,0.1,0.0,0.1,0.3591794095413321
713,713,10,0,0.0,0.9721183776855469,0.3711465699865063,15.525538052148276,3.2,0.47673877968348166,3,0.4395736511516709,JITTER,28.975323525119528,28.930448812660728,0.7232612203165183,0,0.0,80.0,1,1,1,6,0.9721183776855469,0,6,0,0.06192217394709587,0.4810717701911926,0.43008798360824585,0.026918048039078712,1,1,1,0,0.1,0.1848827007839899,0.15469095036768096,0.0
714,714,10,0,0.0,0.8469752669334412,0.5408844901642889,19.89280424953822,0.20000000000000018,0.0,3,0.5306536925355836,JITTER,97.98698438723117,97.11279763534836,2.427819940883709,0,0.0,80.0,1,1,1,15,0.8469752669334412,0,10,1,0.02967832051217556,0.8779130578041077,0.027346894145011902,0.06506176292896271,1,1,0,1,0.1,0.33065369253558363,0.0,0.1
715,715,10,1,6.2,0.7920387983322144,0.39647302364631043,16.91414818545178,0.0,0.0,3,0.45432407174272044,JITTER,113.06844885446205,111.68399125850539,2.792099781462635,0,0.0,80.0,1,1,0,15,0.7920387983322144,0,10,1,0.006685073487460613,0.15956611931324005,0.2153358906507492,0.6184129118919373,0,1,1,1,0.0,0.1,0.1,0.2543240717427204
716,716,10,0,0.0,0.5614114999771118,0.3723479261815564,15.779191463476106,3.2,0.613912329864516,3,0.4402844995409263,JITTER,23.517598218441975,23.443506805419357,0.5860876701354839,0,0.0,80.0,1,1,0,8,0.5614114999771118,0,10,1,0.05405309051275253,0.5755561590194702,0.1284414529800415,0.24194926023483276,0,1,1,1,0.0,0.24028449954092626,0.1,0.1
717,717,10,0,0.0,0.7362130880355835,0.43773399553427145,17.440960430969625,0.20000000000000018,0.0,3,0.4773798290829432,JITTER,40.581979301300755,39.790033318394464,0.9947508329598617,0,0.0,80.0,1,1,0,15,0.7362130880355835,0,10,1,0.0028829225338995457,0.6920777559280396,0.2137879729270935,0.09125134348869324,0,1,1,1,0.0,0.27737982908294323,0.1,0.1
718,718,10,1,6.2,0.9970970153808594,0.32589393905886826,15.338837381390054,0.0,0.0,3,0.4119050042642556,JITTER,41.87042261516349,41.43852445251649,1.0359631113129122,0,0.0,80.0,1,1,1,10,0.9970970153808594,1,10,1,0.379194051027298,0.43083125352859497,0.0025549232959747314,0.18741972744464874,1,1,0,1,0.1396361338545262,0.17226887040972935,0.0,0.1
719,719,10,0,0.0,0.9868190288543701,0.6064728178821267,22.413943467688497,3.2,0.0,3,0.5619071997268,JITTER,113.61769316401961,111.39716548902922,2.7849291372257308,0,0.0,80.0,1,1,1,10,0.9868190288543701,1,10,1,0.001176535035483539,0.9970833659172058,0.0005501368432305753,0.0011899624951183796,1,1,0,1,0.1,0.3619071997268001,0.0,0.1
720,720,10,0,0.0,0.6189042925834656,0.4177160074912571,16.87680917658923,0.20000000000000018,0.0,3,0.46633658246839405,JITTER,43.63604353835446,43.59317754553089,1.0898294386382723,0,0.0,80.0,1,1,0,15,0.6189042925834656,0,10,1,0.33169838786125183,0.6562841534614563,0.009693659842014313,0.0023237860295921564,1,1,1,0,0.1,0.2663365824683941,0.1,0.0
721,721,10,1,6.2,0.9083161950111389,0.5044008855374612,19.46689758699058,0.0,0.0,3,0.5124445122578651,JITTER,35.36018325377585,35.31539712153375,0.8828849280383437,0,0.0,80.0,1,1,1,10,0.9083161950111389,1,10,1,0.007233473937958479,0.8119410872459412,0.0044314684346318245,0.1763940006494522,1,1,0,1,0.1,0.3124445122578652,0.0,0.1
722,722,10,0,0.0,0.9394597411155701,0.5249484665706793,18.625180327298693,3.2,0.22342218112067913,3,0.5227779509613911,JITTER,39.512424109233635,39.06311275517283,0.9765778188793208,0,0.0,80.0,1,1,1,15,0.9394597411155701,0,10,1,0.05127851292490959,0.005060386843979359,0.8490665555000305,0.09459450840950012,1,0,1,1,0.1,0.0,0.32277795096139117,0.1
723,723,10,0,0.0,0.998773992061615,0.4679871234658741,18.039493274112232,0.20000000000000018,0.0,3,0.49360082664549454,JITTER,111.24487962956418,110.04962262853806,2.7512405657134518,0,0.0,80.0,1,1,1,15,0.998773992061615,0,15,0,0.10796735435724258,0.7463525533676147,0.0372484028339386,0.10843167454004288,1,1,0,1,0.1,0.2936008266454946,0.0,0.1
724,724,10,1,6.2,0.976242184638977,0.4486140676629919,18.024075822506003,0.0,0.0,3,0.48327615842869553,JITTER,82.59895566990807,82.26547518657001,2.0566368796642505,0,0.0,80.0,1,1,1,10,0.976242184638977,1,10,1,0.05347779765725136,0.7115727663040161,0.008892242796719074,0.2260572761297226,1,1,0,1,0.1,0.2832761584286956,0.0,0.1
725,725,10,0,0.0,0.587073564529419,0.5127715679358259,18.519188989877634,3.2,0.0,3,0.5166791003720382,JITTER,100.05836206738502,98.82206314161569,2.4705515785403924,0,0.0,80.0,1,1,0,10,0.587073564529419,1,10,1,0.12511195242404938,0.8270556926727295,0.026316672563552856,0.0215157438069582,1,1,1,0,0.1,0.3166791003720383,0.1,0.0
726,726,10,0,0.0,0.6353432536125183,0.30379582287142415,13.23948500428103,0.20000000000000018,0.0,3,0.39769472038793763,JITTER,106.41368291927249,104.39428512869146,2.609857128217287,0,0.0,80.0,1,1,0,15,0.6353432536125183,0,10,1,0.2014995664358139,0.45481324195861816,0.12889835238456726,0.21478883922100067,1,1,0,1,0.1,0.1976947203879376,0.0,0.1
727,727,10,1,6.2,0.583157479763031,0.5572812568978172,20.69772251161367,0.0,0.0,3,0.5386369530873896,JITTER,54.790077575659225,54.69082090278149,1.3672705225695374,0,0.0,80.0,1,1,0,14,0.583157479763031,0,15,0,0.019907642155885696,0.04016073793172836,0.03229184076189995,0.907639741897583,0,1,1,1,0.0,0.1,0.1,0.3386369530873896
728,728,10,0,0.0,0.9910008311271667,0.3100078161650884,13.975238117728995,3.2,0.1445020752980919,3,0.4017401601419388,JITTER,42.592895791678245,42.21991698807632,1.055497924701908,0,0.0,80.0,1,1,1,10,0.9910008311271667,1,10,1,0.1083667203783989,0.2092633992433548,0.46568313241004944,0.21668674051761627,0,1,1,1,0.0,0.1,0.20174016014193882,0.1
729,729,10,0,0.0,0.8036888837814331,0.4120552680263026,16.021500890159395,0.20000000000000018,0.0,3,0.4631659899982704,JITTER,114.56936518244733,113.7025108586152,2.84256277146538,0,0.0,80.0,1,1,1,10,0.8036888837814331,1,10,1,0.16442839801311493,0.6461806893348694,0.09638185054063797,0.09300913661718369,1,1,1,0,0.1,0.26316598999827046,0.1,0.0
730,730,11,1,6.2,0.9942599534988403,0.3428047091715448,14.73892723919535,0.0,0.0,3,0.42245681076465746,JITTER,97.077321366537,96.02796077579734,2.4006990193949336,0,0.0,80.0,1,1,1,11,0.9942599534988403,1,11,1,0.5233184099197388,0.09140928089618683,0.27005600929260254,0.11521626263856888,1,0,1,1,0.22245681076465748,0.0,0.1,0.1
731,731,11,0,0.0,0.9949253797531128,0.4752238704953213,18.119781908684086,3.2,0.24911706560815028,3,0.49740259882958876,JITTER,38.280877043097654,38.03531737567398,0.9508829343918497,0,0.0,80.0,1,1,1,11,0.9949253797531128,1,11,1,0.08140432089567184,0.04557577893137932,0.11365436017513275,0.7593655586242676,1,0,1,1,0.1,0.0,0.1,0.29740259882958875
732,732,11,0,0.0,0.9934146404266357,0.23900190179899197,12.99808860472563,0.20000000000000018,0.0,3,0.352743975224172,JITTER,85.31918850228186,84.17104238997145,2.1042760597492864,0,0.0,80.0,1,1,1,11,0.9934146404266357,1,11,1,0.2882668673992157,0.3181603252887726,0.11546581238508224,0.2781069874763489,1,1,0,1,0.11272717908608612,0.13478712314884747,0.0,0.10522967298923838
733,733,11,1,6.2,0.9135005474090576,0.3537727656712852,15.466148460581177,0.0,0.0,3,0.429161865919078,JITTER,63.47597468090461,63.185704631195,1.579642615779875,0,0.0,80.0,1,1,1,3,0.9135005474090576,0,11,1,0.4068182706832886,0.11002226173877716,0.465594083070755,0.017565440386533737,1,1,1,0,0.14675569331223923,0.1,0.1824061726068388,0.0
734,734,11,0,0.0,0.9995906949043274,0.4142030892002663,16.599923061333303,3.2,0.0,3,0.4643715379301602,JITTER,92.19067795126763,91.87930754738825,2.2969826886847065,0,0.0,80.0,1,1,1,11,0.9995906949043274,1,11,1,0.15272687375545502,0.1413063406944275,0.6500132083892822,0.05595356598496437,1,1,1,0,0.1,0.1,0.2643715379301602,0.0
735,735,11,0,0.0,0.9998970031738281,0.6054070404018628,22.332658672750306,0.20000000000000018,0.0,3,0.5614132523011566,JITTER,113.66696918651266,113.23980057994517,2.8309950144986296,0,0.0,80.0,1,1,1,11,0.9998970031738281,1,11,1,0.0010357163846492767,0.0014090402983129025,0.002413693582639098,0.9951415657997131,0,1,1,1,0.0,0.1,0.1,0.3614132523011566
736,736,11,1,6.2,0.9999879598617554,0.3309302048007977,14.525409604106459,0.0,0.0,3,0.415075529425002,JITTER,30.731236283252045,30.425369700707886,0.7606342425176972,0,0.0,80.0,1,1,1,11,0.9999879598617554,1,11,1,0.11015661805868149,0.3707504868507385,0.06852762401103973,0.4505653381347656,1,1,0,1,0.1,0.13251043933384798,0.0,0.182565090091154
737,737,11,0,0.0,0.999599277973175,0.3074773338351902,11.71571229962295,3.2,0.0,4,0.4000971702538557,JITTER,71.9549598109694,71.22361979578764,1.7805904948946911,0,0.0,80.0,1,1,1,11,0.999599277973175,1,11,1,0.23952578008174896,0.24806135892868042,0.3075520098209381,0.20486082136631012,1,1,1,1,0.1,0.1,0.10009717025385567,0.1
738,738,11,0,0.0,0.9751967191696167,0.5129508299575927,19.584507212411268,0.20000000000000018,0.0,3,0.516769406516533,JITTER,63.666748933883945,62.400016333534516,1.560000408338363,0,0.0,80.0,1,1,1,11,0.9751967191696167,1,11,1,0.047267016023397446,0.8273795247077942,0.113182432949543,0.012171009555459023,1,1,1,0,0.1,0.31676940651653307,0.1,0.0
739,739,11,1,6.2,0.9998365640640259,0.45132371038977126,17.730876712673414,0.0,0.0,3,0.4847334626100548,JITTER,68.62806126705819,67.9720503225503,1.6993012580637576,0,0.0,80.0,1,1,1,11,0.9998365640640259,1,11,1,0.03461543843150139,0.7164322137832642,0.12874944508075714,0.12020298838615417,0,1,1,1,0.0,0.28473346261005483,0.1,0.1
740,740,11,0,0.0,0.83225417137146,0.4988417776033306,18.642047470627908,3.2,0.0,3,0.5096128092274379,JITTER,62.17660627145613,62.09350629867882,1.5523376574669705,0,0.0,80.0,1,1,1,15,0.83225417137146,0,11,1,0.15087926387786865,0.023804590106010437,0.8019106984138489,0.02340543456375599,1,1,1,0,0.1,0.1,0.30961280922743795,0.0
741,741,11,0,0.0,0.9864582419395447,0.480157627711808,18.704007924948343,0.20000000000000018,0.0,3,0.499977939804793,JITTER,79.2956631149616,78.93412600161605,1.9733531500404013,0,0.0,80.0,1,1,1,11,0.9864582419395447,1,11,1,0.7682437300682068,0.1788521260023117,0.044247910380363464,0.008656222373247147,1,1,1,0,0.29997793980479304,0.1,0.1,0.0
742,742,11,1,6.2,0.9999935626983643,0.5962011581608461,22.077821347252264,0.0,0.0,3,0.5571284470368869,JITTER,83.760898022905,83.67574089445664,2.091893522361416,0,0.0,80.0,1,1,1,11,0.9999935626983643,1,11,1,0.014427932910621166,0.00456117931753397,0.9783758521080017,0.0026350088883191347,1,1,1,0,0.1,0.1,0.35712844703688684,0.0
743,743,11,0,0.0,0.9999858140945435,0.3814740515109039,15.95564971006083,3.2,0.0,3,0.44564745162585695,JITTER,118.13871012530016,117.03055702376473,2.9257639255941186,0,0.0,80.0,1,1,1,11,0.9999858140945435,1,11,1,0.08252431452274323,0.27143967151641846,0.05428784340620041,0.5917481780052185,1,1,0,1,0.1,0.1,0.0,0.24564745162585697
744,744,11,0,0.0,0.9986974596977234,0.3252566784550881,14.782686679992466,0.20000000000000018,0.0,3,0.411502082874766,JITTER,109.67553715906985,108.63238861654345,2.7158097154135863,0,0.0,80.0,1,1,1,11,0.9986974596977234,1,11,1,0.1359095275402069,0.492430716753006,0.30397164821624756,0.06768812984228134,1,1,1,0,0.1,0.21150208287476593,0.1,0.0
745,745,11,1,6.2,0.5203520655632019,0.36448914632618457,16.03956982807759,0.0,0.0,3,0.43561339600850424,JITTER,26.033081857422175,25.604986806427345,0.6401246701606836,0,0.0,80.0,1,1,0,11,0.5203520655632019,1,11,1,0.025109676644206047,0.16614533960819244,0.2471119463443756,0.5616330504417419,0,1,1,1,0.0,0.1,0.1,0.2356133960085042
746,746,11,0,0.0,0.9999890327453613,0.44109735771500586,17.556832407102835,3.2,0.0,3,0.4792103116156301,JITTER,84.81837296671344,83.49222575010377,2.0873056437525945,0,0.0,80.0,1,1,1,11,0.9999890327453613,1,11,1,0.04447586089372635,0.698101282119751,0.030025670304894447,0.22739723324775696,1,1,0,1,0.1,0.27921031161563015,0.0,0.1
747,747,11,0,0.0,0.9937294721603394,0.3073280000000001,11.684289080078356,0.20000000000000018,0.0,4,0.4,JITTER,62.81698635088733,62.01552107576591,1.550388026894148,0,0.0,80.0,1,1,1,11,0.9937294721603394,1,11,1,0.28951430320739746,0.2929458022117615,0.21223829686641693,0.20530162751674652,1,1,1,1,0.1,0.1,0.1,0.1
748,748,11,1,6.2,0.9999943971633911,0.5966822726380658,22.09387886492317,0.0,0.0,3,0.5573531937556115,JITTER,105.62290037966075,104.28980113155067,2.607245028288767,0,0.0,80.0,1,1,1,11,0.9999943971633911,1,11,1,0.01354449987411499,0.004682130180299282,0.9792517423629761,0.0025216941721737385,1,1,1,0,0.1,0.1,0.3573531937556116,0.0
749,749,11,0,0.0,0.9963018894195557,0.3417678627483257,14.734031973248223,3.2,0.0,3,0.42181744593964465,JITTER,54.76736348359033,54.04166350132454,1.3510415875331137,0,0.0,80.0,1,1,1,11,0.9963018894195557,1,11,1,0.5214903354644775,0.09048524498939514,0.27542102336883545,0.11260336637496948,1,0,1,1,0.22181744593964467,0.0,0.1,0.1
750,750,12,0,0.0,0.9784261584281921,0.519455689588267,18.85227650856941,0.20000000000000018,0.0,3,0.5200357258677663,JITTER,87.18541886140673,85.51043532782779,2.137760883195695,0,0.0,80.0,1,1,1,4,0.9784261584281921,0,12,1,0.06478168815374374,0.8391344547271729,0.0485493503510952,0.047534506767988205,1,1,1,0,0.1,0.3200357258677663,0.1,0.0
751,751,12,1,6.2,0.9457497000694275,0.377840629520608,16.556490388788283,0.0,0.0,3,0.4435200469298294,JITTER,57.09123215416692,56.60586331669386,1.4151465829173466,0,0.0,80.0,1,1,1,12,0.9457497000694275,1,12,1,0.005895562469959259,0.5852985978126526,0.29344749450683594,0.11535834521055222,0,1,1,1,0.0,0.24352004692982934,0.1,0.1
752,752,12,0,0.0,0.9931720495223999,0.5490780582270438,20.555987513906274,3.2,0.0,3,0.5346578788254903,JITTER,101.21229611870592,100.18850881539743,2.5047127203849358,0,0.0,80.0,1,1,1,12,0.9931720495223999,1,12,1,0.013340868055820465,0.8927619457244873,0.0736941322684288,0.02020309679210186,0,1,1,1,0.0,0.33465787882549036,0.1,0.1
753,753,12,0,0.0,0.9999707937240601,0.38041355989390047,14.247907947629418,0.20000000000000018,0.0,3,0.445027574204478,JITTER,93.6573093115733,92.79620628145754,2.319905157036439,0,0.0,80.0,1,1,1,8,0.9999707937240601,0,8,0,0.08857794106006622,0.21264302730560303,0.5898653268814087,0.10891369730234146,0,1,1,1,0.0,0.1,0.24502757420447804,0.1
754,754,12,1,6.2,0.9978171586990356,0.6079122476640625,22.469508475486435,0.0,0.0,3,0.5625736323985391,JITTER,41.54951418127005,40.93025702859872,1.0232564257149679,0,0.0,80.0,1,1,1,12,0.9978171586990356,1,12,1,0.9997062087059021,0.00026399767375551164,2.266908040837734e-06,2.755534660536796e-05,1,1,0,1,0.3625736323985391,0.1,0.0,0.1
